year,month,anomaly,total_uncertainty,uncorrelated_uncertainty,correlated_uncertainty,bias_uncertainty,coverage_uncertainty,lower_bound_95pct_bias_uncertainty_range,upper_bound_95pct_bias_uncertainty_range
1972,12,0.22671,0.03071,0.00957,0.01773,0.0112,0.02029,0.206,0.2475
1973,1,0.15567,0.03076,0.00922,0.01896,0.01143,0.01926,0.134,0.176
1973,2,0.10008,0.03066,0.00914,0.01878,0.01146,0.0193,0.0765,0.12
1973,3,0.12079,0.03332,0.00895,0.01842,0.0111,0.02382,0.099,0.139
1973,4,0.06486,0.03616,0.00925,0.01747,0.0108,0.0283,0.0435,0.085
1973,5,0.01622,0.03796,0.00976,0.0202,0.01076,0.02866,-0.0055,0.036
1973,6,0.01852,0.03976,0.01838,0.01907,0.01156,0.02731,-0.0045,0.0405
1973,7,0.01567,0.03985,0.01868,0.01894,0.01244,0.02693,-0.0065,0.04
1973,8,0.00754,0.03481,0.01467,0.01671,0.01091,0.02446,-0.0125,0.028
1973,9,-0.03204,0.03979,0.0193,0.01638,0.01139,0.0285,-0.0525,-0.0115
1973,10,-0.07865,0.0394,0.01923,0.01726,0.01159,0.02739,-0.0995,-0.058
1973,11,-0.09427,0.03333,0.00964,0.01915,0.01136,0.02285,-0.115,-0.074
1973,12,-0.16545,0.03253,0.00912,0.01924,0.01117,0.02191,-0.186,-0.1455
1974,1,-0.22241,0.03176,0.00932,0.02148,0.01136,0.01821,-0.2445,-0.202
1974,2,-0.23826,0.03244,0.00909,0.02178,0.01162,0.01898,-0.261,-0.216
1974,3,-0.21506,0.03304,0.00909,0.01937,0.01153,0.02239,-0.237,-0.1935
1974,4,-0.1784,0.03824,0.00953,0.0203,0.01169,0.02869,-0.201,-0.1575
1974,5,-0.15691,0.03999,0.01104,0.02025,0.01166,0.03051,-0.1795,-0.1345
1974,6,-0.13523,0.04144,0.00995,0.02212,0.01219,0.03131,-0.159,-0.112
1974,7,-0.15936,0.03982,0.00962,0.02084,0.01204,0.03023,-0.183,-0.136
1974,8,-0.0299,0.03977,0.01541,0.01898,0.01159,0.02915,-0.0515,-0.009
1974,9,-0.05631,0.03835,0.00945,0.01909,0.01222,0.02945,-0.0785,-0.033
1974,10,-0.11545,0.03883,0.01425,0.01768,0.01224,0.02902,-0.1395,-0.092
1974,11,-0.13483,0.03754,0.00949,0.01841,0.0123,0.0288,-0.158,-0.111
1974,12,-0.12383,0.03222,0.00937,0.01804,0.01195,0.02195,-0.1445,-0.1025
1975,1,-0.14649,0.03485,0.00958,0.02033,0.01263,0.02346,-0.171,-0.1245
1975,2,-0.08262,0.03279,0.00886,0.02027,0.01232,0.02083,-0.1075,-0.062
1975,3,-0.11137,0.03574,0.00913,0.01776,0.01228,0.02698,-0.138,-0.0915
1975,4,-0.13544,0.03563,0.00928,0.01795,0.01223,0.02668,-0.161,-0.1155
1975,5,-0.08869,0.03842,0.00994,0.01895,0.01213,0.02951,-0.1135,-0.068
1975,6,-0.13492,0.0397,0.0122,0.01833,0.01228,0.03067,-0.1585,-0.1135
1975,7,-0.0984,0.04066,0.01315,0.01816,0.0123,0.03161,-0.124,-0.0775
1975,8,-0.10355,0.0396,0.01904,0.01862,0.01233,0.02658,-0.129,-0.082
1975,9,-0.17501,0.0367,0.01055,0.01988,0.0124,0.02621,-0.2,-0.1535
1975,10,-0.20018,0.03889,0.01,0.01817,0.01292,0.03026,-0.226,-0.1785
1975,11,-0.27143,0.03973,0.01922,0.01886,0.01304,0.02614,-0.298,-0.2485
1975,12,-0.30565,0.03511,0.00916,0.02168,0.0127,0.02276,-0.3325,-0.283
1976,1,-0.30097,0.03476,0.01004,0.02017,0.01297,0.02307,-0.33,-0.279
1976,2,-0.22919,0.03369,0.0096,0.02032,0.0129,0.02153,-0.256,-0.207
1976,3,-0.17966,0.03656,0.00927,0.01902,0.01266,0.027,-0.206,-0.1575
1976,4,-0.20139,0.03669,0.0096,0.01918,0.01274,0.0269,-0.227,-0.1795
1976,5,-0.23821,0.03897,0.0112,0.01933,0.01273,0.02929,-0.265,-0.216
1976,6,-0.1668,0.04191,0.01509,0.01958,0.01285,0.03131,-0.193,-0.1445
1976,7,-0.08046,0.0417,0.01249,0.01999,0.01248,0.03206,-0.1075,-0.059
1976,8,-0.10809,0.03861,0.01233,0.01828,0.01221,0.02925,-0.1325,-0.087
1976,9,-0.12581,0.03888,0.00961,0.0202,0.01251,0.02923,-0.15,-0.104
1976,10,-0.05104,0.0387,0.01213,0.01885,0.01262,0.0289,-0.0755,-0.03
1976,11,0.01681,0.04034,0.01503,0.02018,0.01273,0.02885,-0.008,0.0385
1976,12,0.07659,0.03533,0.00928,0.02085,0.01234,0.02398,0.053,0.0985
1977,1,0.14285,0.03557,0.0093,0.02356,0.01289,0.02138,0.1175,0.166
1977,2,0.09514,0.03495,0.00966,0.02234,0.01283,0.02155,0.07,0.1175
1977,3,0.09539,0.03686,0.01003,0.02233,0.01258,0.02451,0.0695,0.1165
1977,4,0.05866,0.03658,0.00979,0.01831,0.01253,0.02739,0.032,0.08
1977,5,0.07785,0.03786,0.01005,0.01957,0.01245,0.02819,0.0505,0.098
1977,6,0.09272,0.03846,0.01322,0.01915,0.01253,0.02793,0.0665,0.1125
1977,7,0.08288,0.03909,0.01056,0.01991,0.01247,0.0294,0.057,0.103
1977,8,0.05545,0.03822,0.01838,0.0188,0.01195,0.02503,0.031,0.074
1977,9,0.09948,0.03707,0.00997,0.02057,0.01214,0.02654,0.074,0.1205
1977,10,0.08013,0.03728,0.01337,0.01913,0.01224,0.02637,0.0545,0.102
1977,11,0.05641,0.03554,0.01078,0.01995,0.01225,0.02447,0.0305,0.0785
1977,12,0.00338,0.03317,0.00939,0.02071,0.01205,0.02092,-0.0235,0.0245
1978,1,0.09611,0.03208,0.00949,0.02038,0.01289,0.01892,0.067,0.118
1978,2,0.04251,0.03399,0.00914,0.0225,0.01268,0.02012,0.016,0.064
1978,3,0.07031,0.0334,0.00926,0.02099,0.01255,0.02078,0.043,0.0915
1978,4,-0.02458,0.03613,0.01005,0.02062,0.01248,0.02497,-0.052,-0.004
1978,5,0.02713,0.03825,0.00969,0.02182,0.01232,0.02722,-0.001,0.0475
1978,6,-0.00332,0.03849,0.01151,0.02088,0.01223,0.02763,-0.0315,0.018
1978,7,0.03287,0.03772,0.00982,0.01924,0.01229,0.02838,0.004,0.0535
1978,8,-0.01829,0.03624,0.00958,0.01866,0.01194,0.02704,-0.047,0.002
1978,9,0.04745,0.0362,0.01007,0.01845,0.01199,0.02692,0.019,0.069
1978,10,-0.04258,0.03658,0.00969,0.01972,0.01196,0.02669,-0.0705,-0.022
1978,11,0.05058,0.03656,0.01003,0.01877,0.01205,0.02718,0.022,0.0715
1978,12,0.05613,0.03145,0.00961,0.01938,0.01232,0.01922,0.03,0.079
1979,1,0.1168,0.02947,0.0085,0.01906,0.01274,0.01646,0.089,0.1395
1979,2,0.10089,0.02894,0.00811,0.01864,0.01243,0.01642,0.074,0.1245
1979,3,0.12484,0.02895,0.00856,0.0171,0.01213,0.01804,0.0995,0.146
1979,4,0.16694,0.02987,0.00825,0.01714,0.01188,0.01973,0.141,0.1875
1979,5,0.06124,0.02809,0.00798,0.01602,0.0115,0.01834,0.037,0.0805
1979,6,0.14624,0.02938,0.00969,0.01569,0.01154,0.01975,0.1215,0.167
1979,7,0.1406,0.02843,0.00925,0.01618,0.01128,0.01827,0.1155,0.16
1979,8,0.14303,0.02879,0.00781,0.0157,0.01118,0.01991,0.119,0.161
1979,9,0.14577,0.03028,0.00916,0.01599,0.01134,0.02118,0.122,0.1635
1979,10,0.14781,0.03076,0.01007,0.01643,0.01169,0.02094,0.124,0.167
1979,11,0.20862,0.02911,0.00873,0.01617,0.01196,0.01914,0.185,0.228
1979,12,0.24243,0.03243,0.01703,0.01871,0.01085,0.01714,0.218,0.261
1980,1,0.25157,0.03032,0.00855,0.02127,0.01162,0.01609,0.2255,0.27
1980,2,0.23164,0.02969,0.00799,0.01968,0.01148,0.01729,0.206,0.249
1980,3,0.25545,0.03069,0.00879,0.01945,0.01146,0.01884,0.2295,0.274
1980,4,0.17602,0.03241,0.00853,0.019,0.01147,0.02202,0.151,0.194
1980,5,0.12537,0.03494,0.0088,0.01886,0.01126,0.02571,0.1005,0.143
1980,6,0.13524,0.03481,0.00961,0.01946,0.01111,0.02485,0.112,0.1535
1980,7,0.1391,0.0355,0.00956,0.02031,0.01114,0.02514,0.1155,0.157
1980,8,0.09764,0.03437,0.00916,0.02021,0.01084,0.0239,0.074,0.115
1980,9,0.07866,0.03676,0.0096,0.01941,0.01089,0.02764,0.0545,0.096
1980,10,0.02577,0.03499,0.00925,0.02025,0.01082,0.02473,0.0035,0.0435
1980,11,0.08411,0.03452,0.00941,0.01998,0.01089,0.02419,0.06,0.103
1980,12,0.10377,0.03091,0.00884,0.02116,0.01056,0.01783,0.081,0.1225
1981,1,0.07219,0.03129,0.00884,0.02197,0.01121,0.01711,0.0475,0.091
1981,2,0.03983,0.0302,0.00877,0.02086,0.01106,0.01666,0.016,0.058
1981,3,0.10785,0.03022,0.00958,0.02118,0.01099,0.01588,0.0835,0.1255
1981,4,0.10938,0.03303,0.00966,0.01945,0.0108,0.02242,0.0845,0.1275
1981,5,0.12588,0.03552,0.0093,0.01965,0.01092,0.02588,0.101,0.144
1981,6,0.177,0.0375,0.00939,0.02077,0.0109,0.02771,0.1525,0.195
1981,7,0.16883,0.03678,0.00962,0.02027,0.01083,0.02705,0.144,0.187
1981,8,0.11155,0.03486,0.00967,0.02102,0.01027,0.02397,0.089,0.1285
1981,9,0.13541,0.03798,0.01507,0.02072,0.01028,0.02608,0.1115,0.152
1981,10,0.10052,0.03564,0.0101,0.02237,0.01044,0.02364,0.0775,0.1195
1981,11,0.07942,0.03709,0.01788,0.02133,0.01055,0.02214,0.057,0.098
1981,12,0.15354,0.03388,0.00961,0.02232,0.01101,0.02088,0.129,0.173
1982,1,0.12605,0.03645,0.00937,0.02787,0.01104,0.0185,0.1025,0.145
1982,2,0.05902,0.03446,0.00919,0.02619,0.01093,0.01726,0.0355,0.077
1982,3,0.046,0.03532,0.00923,0.02747,0.01064,0.01716,0.022,0.0645
1982,4,0.08494,0.04109,0.01775,0.02782,0.0107,0.02202,0.0605,0.1035
1982,5,0.13069,0.04037,0.00958,0.02538,0.01094,0.02782,0.1055,0.1495
1982,6,0.07581,0.04317,0.01905,0.0255,0.01082,0.02709,0.051,0.0945
1982,7,0.03683,0.04125,0.00976,0.02794,0.01058,0.02672,0.013,0.055
1982,8,0.03219,0.04046,0.00899,0.02671,0.01037,0.02712,0.0085,0.0495
1982,9,0.09427,0.0417,0.00915,0.02839,0.01041,0.02722,0.0715,0.112
1982,10,0.15062,0.04061,0.0097,0.02746,0.0105,0.02628,0.1285,0.1685
1982,11,0.15976,0.03918,0.0103,0.0272,0.01076,0.02395,0.137,0.1795
1982,12,0.18282,0.03633,0.00896,0.02665,0.01051,0.02047,0.1595,0.2015
1983,1,0.29308,0.03487,0.00871,0.0275,0.01084,0.01633,0.27,0.312
1983,2,0.26493,0.03455,0.0089,0.02725,0.01081,0.01597,0.242,0.284
1983,3,0.22078,0.03479,0.00865,0.02689,0.0104,0.01744,0.1985,0.239
1983,4,0.21179,0.03667,0.00859,0.02602,0.01033,0.02208,0.1875,0.229
1983,5,0.22593,0.03885,0.00899,0.02545,0.01034,0.02595,0.2025,0.2435
1983,6,0.24236,0.03991,0.0085,0.02689,0.01033,0.02629,0.2185,0.26
1983,7,0.18568,0.03985,0.00933,0.02735,0.00996,0.02557,0.1625,0.202
1983,8,0.17991,0.04093,0.01777,0.02676,0.01008,0.02328,0.157,0.196
1983,9,0.16864,0.039,0.00987,0.02648,0.01024,0.02485,0.146,0.186
1983,10,0.11885,0.03939,0.00956,0.02692,0.01035,0.02507,0.0955,0.136
1983,11,0.10875,0.03884,0.00906,0.02613,0.01083,0.02502,0.086,0.1275
1983,12,0.11448,0.03953,0.01762,0.02711,0.0101,0.02038,0.092,0.132
1984,1,0.11023,0.03477,0.00874,0.02751,0.0107,0.01617,0.0865,0.129
1984,2,0.11254,0.0344,0.00881,0.02712,0.0105,0.01612,0.0895,0.1305
1984,3,0.08664,0.03532,0.0095,0.02657,0.01068,0.01837,0.064,0.1045
1984,4,0.0816,0.03846,0.00934,0.02663,0.01062,0.02388,0.058,0.0995
1984,5,0.05779,0.03966,0.00921,0.02709,0.0103,0.02545,0.0345,0.0755
1984,6,0.01969,0.04262,0.01821,0.0267,0.01046,0.02574,-0.0045,0.038
1984,7,0.02741,0.04014,0.00919,0.02569,0.01038,0.02755,0.003,0.046
1984,8,0.07435,0.03752,0.00971,0.02591,0.01016,0.02322,0.05,0.092
1984,9,0.14543,0.03862,0.00928,0.02631,0.01055,0.02453,0.1205,0.1635
1984,10,-0.00592,0.03856,0.00899,0.02618,0.01055,0.02468,-0.031,0.012
1984,11,0.01917,0.03768,0.00847,0.02661,0.01068,0.02294,-0.0045,0.0385
1984,12,-0.00438,0.03557,0.00886,0.02594,0.01033,0.02017,-0.029,0.013
1985,1,0.0418,0.03574,0.00888,0.0277,0.01077,0.01776,0.0155,0.06
1985,2,0.06341,0.03497,0.00857,0.02644,0.01074,0.0183,0.035,0.082
1985,3,0.04203,0.03529,0.00879,0.02627,0.01058,0.01913,0.015,0.06
1985,4,-0.00224,0.03697,0.00893,0.02662,0.0103,0.02173,-0.0285,0.016
1985,5,0.05797,0.03717,0.00935,0.02587,0.01033,0.02276,0.0315,0.077
1985,6,0.01848,0.04028,0.01813,0.02463,0.01051,0.02401,-0.008,0.038
1985,7,0.05713,0.03544,0.0089,0.02692,0.01009,0.01871,0.0325,0.076
1985,8,0.04405,0.03427,0.00873,0.02486,0.01013,0.01942,0.0205,0.062
1985,9,0.06887,0.03779,0.00943,0.02706,0.01014,0.02246,0.0435,0.087
1985,10,0.07109,0.03772,0.01008,0.02775,0.01018,0.02116,0.0465,0.088
1985,11,0.02045,0.0379,0.0088,0.02711,0.01063,0.02262,-0.0055,0.039
1985,12,0.05405,0.03471,0.00852,0.02809,0.01005,0.01556,0.0305,0.071
1986,1,0.01101,0.03522,0.00833,0.0268,0.01102,0.01819,-0.016,0.0295
1986,2,0.0779,0.03385,0.00855,0.02599,0.01062,0.01686,0.0505,0.097
1986,3,0.04211,0.03401,0.00839,0.02582,0.01061,0.01753,0.0145,0.0605
1986,4,0.04472,0.03498,0.00899,0.02668,0.01024,0.01807,0.018,0.0625
1986,5,0.05905,0.03543,0.0085,0.0244,0.01041,0.02189,0.0325,0.0765
1986,6,0.08629,0.03635,0.00887,0.02446,0.0105,0.02311,0.0605,0.1055
1986,7,0.07843,0.03587,0.00908,0.02572,0.0104,0.02084,0.052,0.097
1986,8,0.06021,0.03548,0.00877,0.02604,0.01025,0.01996,0.0355,0.078
1986,9,0.11235,0.03716,0.00935,0.02666,0.01013,0.02191,0.089,0.131
1986,10,0.1372,0.03889,0.01759,0.02572,0.01043,0.0208,0.1125,0.156
1986,11,0.10651,0.0401,0.01756,0.02775,0.01058,0.02044,0.0805,0.1255
1986,12,0.07103,0.03573,0.00958,0.02706,0.01052,0.0185,0.0445,0.0895
1987,1,0.09856,0.0333,0.00836,0.02592,0.01104,0.01566,0.071,0.119
1987,2,0.12999,0.03345,0.00844,0.0257,0.01086,0.01641,0.103,0.149
1987,3,0.17422,0.0344,0.00847,0.02581,0.0108,0.01814,0.1475,0.193
1987,4,0.15043,0.03813,0.01722,0.02575,0.01079,0.01944,0.1235,0.169
1987,5,0.20243,0.03774,0.00863,0.02484,0.01091,0.02477,0.1745,0.22
1987,6,0.20121,0.03888,0.01413,0.02497,0.01084,0.02388,0.174,0.22
1987,7,0.28677,0.03595,0.00938,0.02555,0.01038,0.02107,0.2605,0.306
1987,8,0.33825,0.0354,0.00927,0.02518,0.0103,0.02067,0.312,0.356
1987,9,0.32505,0.03661,0.01196,0.02498,0.0106,0.02147,0.2995,0.343
1987,10,0.27552,0.03717,0.01248,0.02568,0.01059,0.02132,0.251,0.2935
1987,11,0.33157,0.03598,0.00843,0.02495,0.01097,0.02192,0.3055,0.3515
1987,12,0.27771,0.03799,0.01721,0.02714,0.01065,0.01724,0.2515,0.2955
1988,1,0.34245,0.03464,0.00959,0.0265,0.01136,0.01662,0.3135,0.3615
1988,2,0.31793,0.03246,0.00827,0.02604,0.01095,0.01368,0.2895,0.336
1988,3,0.29256,0.03371,0.00867,0.02582,0.01106,0.01649,0.264,0.31
1988,4,0.26454,0.03429,0.00916,0.02569,0.01088,0.01771,0.2365,0.282
1988,5,0.23826,0.03621,0.00925,0.02487,0.01079,0.02215,0.2095,0.2555
1988,6,0.22971,0.03788,0.01113,0.02695,0.01075,0.02165,0.202,0.2465
1988,7,0.21638,0.03761,0.0126,0.02495,0.01058,0.02282,0.1895,0.2335
1988,8,0.22115,0.03886,0.01739,0.02542,0.0103,0.02134,0.1955,0.2385
1988,9,0.17511,0.03724,0.01212,0.02568,0.01038,0.02174,0.1495,0.1925
1988,10,0.12887,0.03724,0.0108,0.02605,0.01084,0.02177,0.1025,0.147
1988,11,0.06343,0.03725,0.00884,0.02676,0.01074,0.02185,0.037,0.08
1988,12,0.01099,0.03625,0.00988,0.02642,0.01082,0.02004,-0.0155,0.0275
1989,1,0.06844,0.03492,0.00976,0.02598,0.01135,0.0179,0.0395,0.087
1989,2,0.0974,0.03447,0.00956,0.02732,0.01084,0.01527,0.0695,0.115
1989,3,0.10778,0.0344,0.00906,0.02647,0.01083,0.01683,0.0795,0.126
1989,4,0.14366,0.03607,0.00919,0.0269,0.01069,0.01946,0.1165,0.1615
1989,5,0.13879,0.03894,0.01191,0.02659,0.01065,0.02354,0.11,0.157
1989,6,0.15667,0.03876,0.01016,0.02643,0.01065,0.02423,0.1295,0.174
1989,7,0.25554,0.03908,0.01226,0.02603,0.01051,0.02428,0.229,0.2735
1989,8,0.29296,0.03764,0.0124,0.02576,0.01024,0.02223,0.266,0.3105
1989,9,0.22262,0.03725,0.01208,0.0271,0.01022,0.02007,0.196,0.24
1989,10,0.16375,0.03822,0.01275,0.02675,0.01049,0.02174,0.137,0.183
1989,11,0.1886,0.03935,0.01294,0.02819,0.01043,0.02185,0.162,0.2075
1989,12,0.18015,0.03684,0.00941,0.02755,0.01039,0.02004,0.1525,0.1975
1990,1,0.20219,0.03605,0.00921,0.02639,0.0112,0.01981,0.173,0.221
1990,2,0.29701,0.03483,0.0093,0.0266,0.01084,0.01737,0.268,0.316
1990,3,0.29924,0.03529,0.00986,0.0263,0.01073,0.01848,0.2715,0.3175
1990,4,0.34484,0.03608,0.00857,0.02783,0.01032,0.01865,0.3185,0.362
1990,5,0.31251,0.03939,0.01414,0.02807,0.01051,0.02128,0.285,0.3315
1990,6,0.28464,0.03724,0.00962,0.02493,0.0105,0.02372,0.257,0.303
1990,7,0.31934,0.03859,0.01464,0.02463,0.01046,0.02364,0.291,0.337
1990,8,0.29553,0.03688,0.0112,0.02537,0.01021,0.02207,0.269,0.3135
1990,9,0.27693,0.03786,0.00956,0.02706,0.01008,0.02255,0.2495,0.295
1990,10,0.34971,0.04095,0.01799,0.02678,0.01028,0.02303,0.323,0.3685
1990,11,0.27073,0.03848,0.0095,0.02766,0.0106,0.02266,0.2435,0.289
1990,12,0.27837,0.03825,0.00995,0.02885,0.01054,0.02051,0.2515,0.2965
1991,1,0.291,0.0378,0.00976,0.02685,0.01131,0.02201,0.2615,0.3105
1991,2,0.25655,0.03786,0.00897,0.02877,0.01088,0.02018,0.228,0.2745
1991,3,0.28354,0.03882,0.01761,0.02739,0.01067,0.01824,0.256,0.301
1991,4,0.34787,0.03892,0.00988,0.02743,0.01072,0.02345,0.3195,0.365
1991,5,0.35327,0.03774,0.01179,0.0254,0.01047,0.02303,0.327,0.3705
1991,6,0.26401,0.03878,0.01003,0.02621,0.01048,0.02463,0.237,0.2815
1991,7,0.34916,0.03847,0.01141,0.02687,0.0103,0.02284,0.3235,0.365
1991,8,0.3212,0.03718,0.00898,0.02609,0.01012,0.02278,0.295,0.3375
1991,9,0.22944,0.0369,0.00947,0.02508,0.01016,0.02324,0.203,0.247
1991,10,0.19632,0.03953,0.0147,0.02555,0.01042,0.02419,0.17,0.214
1991,11,0.17819,0.04139,0.0181,0.02689,0.01042,0.02352,0.1515,0.195
1991,12,0.20493,0.03697,0.00947,0.02652,0.01028,0.02164,0.178,0.2215
1992,1,0.23715,0.03606,0.00908,0.02719,0.01094,0.01895,0.209,0.2545
1992,2,0.25073,0.03598,0.00975,0.02585,0.01087,0.02032,0.2235,0.269
1992,3,0.25186,0.03656,0.00857,0.02768,0.01061,0.01962,0.2255,0.269
1992,4,0.24585,0.0399,0.01427,0.02699,0.01068,0.02336,0.2185,0.2635
1992,5,0.27042,0.04041,0.01033,0.02811,0.01054,0.02501,0.2435,0.288
1992,6,0.26492,0.04128,0.01009,0.02649,0.01056,0.02809,0.2385,0.284
1992,7,0.16119,0.03986,0.01006,0.02484,0.01063,0.02753,0.135,0.178
1992,8,0.11709,0.03856,0.00922,0.02638,0.01036,0.02447,0.0905,0.134
1992,9,0.09927,0.04195,0.0186,0.02511,0.01043,0.02597,0.0725,0.117
1992,10,0.06339,0.03857,0.00983,0.02527,0.01067,0.02527,0.037,0.0815
1992,11,0.05689,0.03698,0.00953,0.026,0.01059,0.0221,0.0305,0.075
1992,12,0.09068,0.03677,0.01039,0.02698,0.01043,0.02019,0.0645,0.1075
1993,1,0.26568,0.0372,0.00955,0.02758,0.01107,0.02023,0.2385,0.2835
1993,2,0.19632,0.03747,0.00989,0.0282,0.01099,0.01974,0.169,0.215
1993,3,0.21443,0.0373,0.00943,0.02811,0.01076,0.01992,0.188,0.2325
1993,4,0.17904,0.03916,0.00899,0.02843,0.01072,0.02302,0.1525,0.197
1993,5,0.25601,0.04143,0.00974,0.0266,0.01084,0.02822,0.229,0.274
1993,6,0.27176,0.04143,0.01199,0.027,0.01079,0.02697,0.2465,0.2905
1993,7,0.18874,0.0433,0.01876,0.02573,0.0106,0.02736,0.1625,0.2065
1993,8,0.17487,0.03931,0.00982,0.02658,0.01034,0.02521,0.15,0.192
1993,9,0.20381,0.03906,0.0094,0.02588,0.01054,0.02562,0.1785,0.2215
1993,10,0.15002,0.03923,0.00933,0.02641,0.01055,0.02535,0.125,0.168
1993,11,0.22753,0.04011,0.00943,0.02895,0.01069,0.02382,0.201,0.2465
1993,12,0.13995,0.0386,0.00934,0.02895,0.01066,0.02125,0.114,0.1585
1994,1,0.19063,0.03772,0.00953,0.02803,0.01126,0.02047,0.1635,0.2095
1994,2,0.1689,0.03755,0.01102,0.0282,0.01105,0.01927,0.142,0.187
1994,3,0.25519,0.03822,0.00925,0.02893,0.01094,0.02047,0.229,0.2735
1994,4,0.21965,0.03995,0.00943,0.02779,0.01099,0.02478,0.1925,0.238
1994,5,0.2797,0.0408,0.00919,0.02799,0.01076,0.0261,0.253,0.298
1994,6,0.23319,0.04204,0.01072,0.0269,0.01098,0.02843,0.207,0.2525
1994,7,0.25146,0.04064,0.00981,0.02671,0.01059,0.02702,0.226,0.269
1994,8,0.27541,0.03922,0.0092,0.02616,0.01049,0.02567,0.25,0.2935
1994,9,0.22056,0.03812,0.009,0.02563,0.01042,0.02463,0.1965,0.239
1994,10,0.28161,0.04072,0.0189,0.02515,0.01062,0.02357,0.2575,0.3
1994,11,0.29388,0.03768,0.0094,0.02569,0.01086,0.02353,0.2685,0.3125
1994,12,0.2727,0.03712,0.00889,0.02658,0.0108,0.02182,0.2475,0.2915
1995,1,0.30194,0.03634,0.00888,0.02616,0.01138,0.02069,0.274,0.3205
1995,2,0.35597,0.03639,0.00887,0.02597,0.01139,0.021,0.3285,0.3755
1995,3,0.34004,0.03717,0.00872,0.02785,0.01114,0.02013,0.3125,0.359
1995,4,0.28245,0.03796,0.009,0.028,0.01093,0.02137,0.2555,0.302
1995,5,0.26934,0.04003,0.0099,0.02657,0.01085,0.02609,0.2445,0.288
1995,6,0.32949,0.03836,0.00989,0.02385,0.01079,0.02624,0.305,0.35
1995,7,0.40384,0.03732,0.00952,0.02585,0.0104,0.02293,0.38,0.422
1995,8,0.35877,0.0386,0.01767,0.02381,0.0104,0.02242,0.3345,0.377
1995,9,0.23915,0.03681,0.0091,0.02533,0.01041,0.02285,0.215,0.257
1995,10,0.25131,0.03808,0.01027,0.02561,0.01068,0.02398,0.227,0.27
1995,11,0.27038,0.03641,0.00848,0.02369,0.01085,0.02397,0.245,0.29
1995,12,0.19834,0.03638,0.00916,0.02546,0.01088,0.02175,0.172,0.2175
1996,1,0.20891,0.03744,0.01745,0.02383,0.01138,0.02,0.1815,0.2285
1996,2,0.2895,0.03477,0.00896,0.02413,0.01132,0.02046,0.2635,0.309
1996,3,0.29382,0.03529,0.00852,0.02456,0.01136,0.02099,0.2675,0.3135
1996,4,0.2764,0.03635,0.00854,0.02303,0.01104,0.02443,0.25,0.2955
1996,5,0.26567,0.03698,0.01005,0.02218,0.01101,0.02557,0.2405,0.2845
1996,6,0.2397,0.03617,0.00958,0.0236,0.01082,0.0233,0.217,0.258
1996,7,0.24654,0.03784,0.0143,0.02345,0.01075,0.02371,0.2235,0.266
1996,8,0.24509,0.03507,0.00823,0.02184,0.0105,0.02398,0.2215,0.2635
1996,9,0.21294,0.0352,0.00925,0.02346,0.01059,0.02215,0.189,0.2315
1996,10,0.18628,0.03925,0.01837,0.02283,0.01075,0.0238,0.1625,0.205
1996,11,0.17101,0.04029,0.01789,0.02362,0.01093,0.02502,0.1455,0.1905
1996,12,0.20985,0.03619,0.0085,0.02482,0.01088,0.02243,0.184,0.228
1997,1,0.20156,0.03478,0.00857,0.02402,0.01136,0.02075,0.174,0.221
1997,2,0.25581,0.03489,0.00857,0.025,0.01125,0.01982,0.23,0.275
1997,3,0.32029,0.03606,0.00875,0.02517,0.01115,0.02159,0.2935,0.3385
1997,4,0.26206,0.03828,0.00847,0.02565,0.01104,0.02477,0.2365,0.2815
1997,5,0.34572,0.03771,0.00837,0.02594,0.01084,0.0237,0.3195,0.364
1997,6,0.44127,0.03883,0.00981,0.02539,0.01113,0.02535,0.415,0.461
1997,7,0.48908,0.03836,0.00923,0.0261,0.0107,0.02431,0.4635,0.5065
1997,8,0.4843,0.03703,0.00932,0.02458,0.01056,0.02385,0.459,0.5015
1997,9,0.5299,0.03759,0.00913,0.02481,0.01049,0.02457,0.5045,0.547
1997,10,0.56144,0.03918,0.01045,0.02421,0.01081,0.02689,0.5365,0.58
1997,11,0.57097,0.03836,0.0087,0.02574,0.01081,0.02483,0.5465,0.59
1997,12,0.58855,0.03762,0.00901,0.02715,0.01071,0.02197,0.5635,0.606
1998,1,0.53605,0.03761,0.00914,0.02716,0.01137,0.02154,0.508,0.5555
1998,2,0.58788,0.03807,0.0094,0.02749,0.01113,0.02194,0.5625,0.606
1998,3,0.58534,0.03799,0.00932,0.02627,0.01113,0.02328,0.5585,0.6035
1998,4,0.59745,0.03927,0.00942,0.02719,0.01092,0.0244,0.5715,0.6155
1998,5,0.59424,0.03893,0.00965,0.02755,0.01072,0.02342,0.569,0.611
1998,6,0.56528,0.0411,0.00991,0.02694,0.0109,0.02732,0.54,0.5835
1998,7,0.60834,0.04018,0.00959,0.02744,0.01052,0.02567,0.583,0.625
1998,8,0.57488,0.03891,0.00892,0.02642,0.01036,0.02508,0.55,0.5915
1998,9,0.35998,0.03996,0.00951,0.02578,0.01047,0.02706,0.336,0.377
1998,10,0.36386,0.0403,0.00951,0.02672,0.0107,0.02656,0.339,0.3815
1998,11,0.39002,0.04039,0.00978,0.02733,0.01078,0.02594,0.3645,0.4075
1998,12,0.35747,0.03949,0.00903,0.02808,0.01063,0.02402,0.3325,0.374
